,title,price,link,imgurl
98,DELL Inspiron Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Ligh...,"₹53,890",/dell-inspiron-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm59a067b722f53?pid=COMG9QVUUFXRGJGZ&lid=LSTCOMG9QVUUFXRGJGZMVPEPO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_93&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMG9QVUUFXRGJGZ.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
99,DELL Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light ...,"₹52,990",/dell-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-new-inspiron-15-laptop-thin-light/p/itm2a208997818da?pid=COMGJ75HAXTTTV58&lid=LSTCOMGJ75HAXTTTV58DKOUI3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_94&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGJ75HAXTTTV58.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/o/s/-original-imaghzah9mjvukjz.jpeg?q=70
100,Acer Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Laptop,"₹31,990",/acer-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-aspire-lite-al15-51-thin-light-laptop/p/itm9a587ee1a6612?pid=COMGRWJR46SQNSQX&lid=LSTCOMGRWJR46SQNSQXVZVD4D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_95&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGRWJR46SQNSQX.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/k/g/aspire-lite-thin-and-light-laptop-acer-original-imagrwjryg4gbskf.jpeg?q=70
101,HP Laptop Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2717TU Thin and Light Lapt...,"₹38,890",/hp-laptop-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-15s-fq2717tu-thin-light/p/itm3a1a5c67dcd24?pid=COMGHAGNPKH4AR8V&lid=LSTCOMGHAGNPKH4AR8VGHOYNG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_96&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGHAGNPKH4AR8V.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/t/7/-original-imaguhwbhzfqjfgj.jpeg?q=70
102,,,,
103,,,,
104,ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,"₹38,990",/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_97&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9ncQJTq1p6EzKyI4aMFODj1MKBnjElGOh5j_xhzHRB5Sw%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/l/t/-original-imagtucmkuwggepy.jpeg?q=70
105,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin and L...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x1500ea-ej311w-thin-light-laptop/p/itmcc87b88b4d7bf?pid=COMGS7M36HZBHH5R&lid=LSTCOMGS7M36HZBHH5RNHNWTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_98&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9lB9jLGZ_kC9T6_eu_arXWaRBGXQsUVQHMWoV1tWREPIw%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
106,HP (2023) Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Lig...,"₹52,999",/hp-2023-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itmbb64b6f1667d5?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPX7MUWHR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_99&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/b/h/-original-imagp7pfa6tscqpx.jpeg?q=70
107,Acer Aspire 3 (2023) Intel 8 cores/8 Threads Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) A315-510...,"₹33,990",/acer-aspire-3-2023-intel-8-cores-8-threads-core-i3-n305-8-gb-512-gb-ssd-windows-11-home-a315-510p-thin-light-laptop/p/itm3521b1e8e7856?pid=COMGQGN8AFAZJGZN&lid=LSTCOMGQGN8AFAZJGZNPR6QXX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_100&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGQGN8AFAZJGZN.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/o/l/a315-510p-thin-and-light-laptop-acer-original-imagqjhzuc9sjh6p.jpeg?q=70
108,ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_101&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9kebLDY-zEJUJH8xSSwJnkBUnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
109,ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_102&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9kveFaTP212RlL9FRc-GeMaTsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
110,Acer One14 Backlit Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) Z8-415 Thin and Light ...,"₹36,990",/acer-one14-backlit-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-z8-415-thin-light-laptop/p/itm449784da89869?pid=COMGQEBMHT8URK6J&lid=LSTCOMGQEBMHT8URK6JGIUP3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_103&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGQEBMHT8URK6J.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/z/t/-original-imagtke6rhxjcj9n.jpeg?q=70
111,ASUS Vivobook Go 15 (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ523WS...,"₹44,990",/asus-vivobook-go-15-2023-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj523ws-thin-light-laptop/p/itmf06021f636964?pid=COMGMGXFJYYPHTPV&lid=LSTCOMGMGXFJYYPHTPVPWPJVB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_104&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGMGXFJYYPHTPV.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/r/7/-original-imagpxgqbu5hmwzs.jpeg?q=70
112,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin and Light...,"₹31,990",/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm2f89fa5fe05df?pid=COMGAGRYXAWSHSRM&lid=LSTCOMGAGRYXAWSHSRMH2NQTD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_105&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGAGRYXAWSHSRM.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/f/v/-original-imaguyhzwj4tqwqu.jpeg?q=70
113,Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light...,"₹38,990",/infinix-x3-slim-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-xl422-thin-light-laptop/p/itm1bea6bb986953?pid=COMGRSWXUCHSEEZD&lid=LSTCOMGRSWXUCHSEEZDAQY9UI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_106&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGRSWXUCHSEEZD.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/w/j/xl422-thin-and-light-laptop-infinix-original-imags7v8m4zcsab2.jpeg?q=70
114,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_107&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9n6d3-pmaonvDcdZu3mH0lx5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
115,Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9lbHuQ3sUW81j33BP_iJDYe0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
116,MICROSOFT Surface Pro 9 Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00048 Thin and ...,"₹1,13,990",/microsoft-surface-pro-9-core-i5-12th-gen-1235u-8-gb-256-gb-ssd-windows-11-home-qez-00048-thin-light-laptop/p/itmb127b990aa2bf?pid=COMGTGAN8Y3WBHFG&lid=LSTCOMGTGAN8Y3WBHFGGGKCDW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_109&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGTGAN8Y3WBHFG.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/0/e/-original-imagu2dshgbeyrxm.jpeg?q=70
117,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ342WS Thin and ...,"₹35,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-16-gb-512-gb-ssd-windows-11-home-x515ea-ej342ws-thin-light-laptop/p/itm657040ef2c126?pid=COMGZ3MYJ2Z22ZAS&lid=LSTCOMGZ3MYJ2Z22ZAS52GLA0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_110&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGZ3MYJ2Z22ZAS.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
118,ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej741ws-thin-light-laptop/p/itmbc825d8a33486?pid=COMGZKHQMRTUJH3J&lid=LSTCOMGZKHQMRTUJH3JRMYCKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_111&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9khutCTnYC5Wu6CD-ylHbvnYsAnpQi6oNDMBdrrHp7Ytg%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70
119,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin and Li...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_112&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9m-XuYOAiYlS9eXuwXlTJYDWjC9sve0epE5-bGZFR1ONA%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/e/f/-original-imagrgprbhchwgve.jpeg?q=70
120,HP Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq2673AU Thin and Light Laptop,"₹38,990",/hp-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-15s-fq2673au-thin-light-laptop/p/itmb6b2f7d7f61a8?pid=COMGG3S9XC6SBNTV&lid=LSTCOMGG3S9XC6SBNTVPYYVD2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGG3S9XC6SBNTV.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/q/f/-original-imagp8xzhxcrysub.jpeg?q=70
121,ASUS Vivobook Go 14 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK322WS...,"₹33,990",/asus-vivobook-go-14-2023-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk322ws-thin-light-laptop/p/itm78bff0f697741?pid=COMGMGXFQ3QGPJCV&lid=LSTCOMGMGXFQ3QGPJCVQ2A1DR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_114&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGMGXFQ3QGPJCV.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/9/6/-original-imagpxgq3wcnwpwv.jpeg?q=70
122,ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS...,"₹33,990",/asus-vivobook-go-15-2023-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj322ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFQZGYKEZG&lid=LSTCOMGMGXFQZGYKEZGUU1BUT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGMGXFQZGYKEZG.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/u/p/-original-imagpxgrxrqsmdqz.jpeg?q=70
123,ASUS Vivobook 14 (2023) Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK522WS Thi...,"₹57,990",/asus-vivobook-14-2023-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1404va-nk522ws-thin-light-laptop/p/itm1b888c282f7ff?pid=COMGZDQJYFFGZTVG&lid=LSTCOMGZDQJYFFGZTVGIVAYHP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGZDQJYFFGZTVG.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/9/8/-original-imagpxgrmnnwrtzk.jpeg?q=70
124,MSI GF63 Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹52,990",/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/p/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_117&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9kzcRrgyQ-JVVF-53je4EIgsMeDb7HXzJbfyBh0hCgjfQ%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/k/-original-imagsz5x5x3vkt8c.jpeg?q=70
125,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windo...","₹66,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn541ws-gaming-laptop/p/itmbe4f3a5e6d4c9?pid=COMGPNG4GUFZYZ7W&lid=LSTCOMGPNG4GUFZYZ7WWRE1XJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=en_PvcGu101_oRmBcqWvUBZLadcXOm7lxrHMc5g7eB2w9kpgTbhIZVNrDU26KWhtfuUhaAPjOLmcFVunDCpWlNQAQ%3D%3D&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
126,DELL Inspiron Pentium Quad Core N5030 - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Thin and Light...,"₹29,780",/dell-inspiron-pentium-quad-core-n5030-8-gb-256-gb-ssd-windows-11-home-3521-thin-light-laptop/p/itm0fe87139e9365?pid=COMGDD8QRAHJ2ZTP&lid=LSTCOMGDD8QRAHJ2ZTPFS7IWU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGDD8QRAHJ2ZTP.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/kxp0mfk0/computer/8/h/u/dell-3511-laptop-dell-original-imaga3fc35bmcwbp.jpeg?q=70
127,MSI Modern 14 Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-671IN Thin an...,"₹67,990",/msi-modern-14-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-c12m-671in-thin-light-laptop/p/itmf73a534e411f6?pid=COMGPXFYGNH5MJZW&lid=LSTCOMGPXFYGNH5MJZWEV9H9T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_120&otracker=search&fm=organic&iid=383f1bf4-68b4-405e-8fa6-bba140249f98.COMGPXFYGNH5MJZW.SEARCH&ppt=None&ppn=None&ssid=j4phc4ksj40000001701074937242&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/4/l/-original-imagvyw9gdshzsqq.jpeg?q=70
128,,,,
129,,,,
130,ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,"₹38,990",/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsMlbcGrznTP9lR9Ar4iZyboMKBnjElGOh5j_xhzHRB5Sw%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/l/t/-original-imagtucmkuwggepy.jpeg?q=70
131,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin and L...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x1500ea-ej311w-thin-light-laptop/p/itmcc87b88b4d7bf?pid=COMGS7M36HZBHH5R&lid=LSTCOMGS7M36HZBHH5RNHNWTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_122&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsNFgPxmixZhvH_uoazQaIysRBGXQsUVQHMWoV1tWREPIw%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
132,ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-L...,"₹58,990",/asus-vivobook-s-14-flip-2022-ryzen-5-hexa-core-5600hs-8-gb-512-gb-ssd-windows-11-home-tn3402qa-lz520ws-2-1-laptop/p/itm6588ce712501d?pid=COMGNY4VHFKQHXKP&lid=LSTCOMGNY4VHFKQHXKP6WUHLG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGNY4VHFKQHXKP.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/6/p/-original-imagqdubhwatqz9t.jpeg?q=70
